customer_id,full_name,date_of_birth,country,country_risk_level,customer_segment,kyc_status,pep_flag,customer_since
CUST000610,Isabella Patel,1961-10-29,Germany,Low,SME,Verified,0,2025-05-24
CUST000611,Zara Brown,1984-02-21,United States,Low,Retail,Verified,0,2022-12-26
CUST000612,Aisha Hall,2004-04-11,France,Low,Retail,Verified,0,2022-12-04
CUST000613,James Miller,1951-07-24,Italy,Low,Retail,Verified,0,2025-11-13
CUST000614,Leo Ahmed,1949-08-19,Turkey,High,SME,Verified,0,2022-05-29
CUST000615,James Taylor,1947-09-20,United Kingdom,Low,Retail,Verified,0,2026-04-02
CUST000616,Oliver Hall,1949-09-23,Germany,Low,Retail,Verified,0,2023-03-12
CUST000617,Isabella Walker,1982-12-18,Spain,Low,Retail,Pending Review,0,2025-10-05
CUST000618,Oliver Miller,2002-09-19,United Arab Emirates,Medium,Retail,Verified,0,2025-08-02
CUST000619,Mia Smith,1952-03-29,France,Low,Retail,Verified,0,2024-06-03
CUST000620,Aisha Jones,1998-07-17,Canada,Low,Corporate,Verified,0,2024-12-09
CUST000621,Fatima Wilson,1947-08-13,Spain,Low,Retail,Verified,0,2025-03-11
CUST000622,Adam Patel,1984-11-10,United Kingdom,Low,Retail,Verified,0,2026-07-03
CUST000623,Ethan Green,1995-09-08,Germany,Low,Retail,Verified,0,2025-05-13
CUST000624,Ali Clarke,1988-08-06,Germany,Low,Retail,Verified,0,2022-12-01
CUST000625,Adam Robinson,1976-02-05,United States,Low,Retail,Verified,0,2025-07-18
CUST000626,Noah Robinson,1994-06-15,Canada,Low,Retail,Verified,0,2022-09-26
CUST000627,Daniel Taylor,1967-04-03,Germany,Low,SME,Verified,0,2025-04-18
CUST000628,Fatima Wilson,2001-12-08,Canada,Low,Corporate,Verified,0,2025-10-07
CUST000629,Sophia Miller,1963-03-13,Turkey,High,Retail,Verified,0,2025-10-07
CUST000630,Isabella Taylor,1955-05-05,Canada,Low,SME,Verified,0,2022-12-14
CUST000631,Lucas Wright,1979-06-11,Nigeria,High,Retail,Failed,0,2021-11-02
CUST000632,Noah Miller,1954-03-27,Singapore,Low,Retail,Verified,0,2021-03-24
CUST000633,James Clarke,1955-07-09,United Kingdom,Low,SME,Verified,0,2024-04-26
CUST000634,Ali Taylor,1995-12-02,Singapore,Low,Retail,Verified,0,2024-04-02
CUST000635,Maya Khan,1977-08-28,Pakistan,Medium,Retail,Verified,0,2021-09-19
CUST000636,Fatima Walker,1949-12-07,United Kingdom,Low,Retail,Verified,0,2022-08-01
CUST000637,Isabella Wright,1999-01-04,Turkey,High,Retail,Verified,0,2021-03-23
CUST000638,Maya Young,1981-08-08,Spain,Low,SME,Verified,0,2021-03-24
CUST000639,Ethan Robinson,1994-01-06,United Kingdom,Low,Retail,Verified,0,2023-05-25
CUST000640,Isabella Taylor,1982-05-15,Singapore,Low,Retail,Verified,0,2022-04-24
CUST000641,Ethan Hussain,1980-02-11,United Arab Emirates,Medium,Retail,Verified,0,2024-06-10
CUST000642,Leo Green,1992-11-23,Netherlands,Low,SME,Verified,0,2022-10-03
CUST000643,Maya Patel,1983-12-02,Germany,Low,Retail,Verified,0,2026-02-06
CUST000644,Fatima Wilson,1989-11-10,Germany,Low,Retail,Verified,0,2021-02-03
CUST000645,Lucas Robinson,1948-02-06,France,Low,SME,Verified,0,2026-05-29
CUST000646,Mia Miller,1965-12-30,Turkey,High,Retail,Verified,0,2022-10-18
CUST000647,Muhammad Hall,1951-12-10,Netherlands,Low,Retail,Verified,0,2025-01-27
CUST000648,Ethan Davies,2002-05-05,Pakistan,Medium,Retail,Verified,0,2022-07-16
CUST000649,Noah Brown,1989-05-01,France,Low,Retail,Verified,0,2025-01-26
CUST000650,Isabella Thomas,2003-08-13,Netherlands,Low,Retail,Verified,0,2023-07-17
CUST000651,Fatima Robinson,1956-11-17,United Kingdom,Low,Corporate,Verified,0,2023-06-20
CUST000652,Muhammad Hall,1970-11-27,Singapore,Low,Retail,Verified,0,2021-05-12
CUST000653,Fatima Green,1947-07-13,Germany,Low,Retail,Verified,0,2025-04-18
CUST000654,Sophia Hall,2000-09-11,India,Medium,Retail,Verified,0,2025-06-08
CUST000655,Maya Wright,1950-08-20,Italy,Low,Retail,Verified,0,2023-08-31
CUST000656,Lucas Thomas,1958-05-16,India,Medium,Retail,Verified,0,2024-10-21
CUST000657,Lucas Robinson,1980-12-09,Germany,Low,Retail,Verified,0,2024-02-25
CUST000658,Sophia Davies,1997-05-08,France,Low,Retail,Verified,1,2026-02-27
CUST000659,Amelia Ali,2007-12-21,Germany,Low,Retail,Verified,0,2021-05-27
CUST000660,Leo Clarke,1960-03-03,Italy,Low,Retail,Verified,0,2024-10-29
CUST000661,Aisha Ahmed,1980-07-11,Canada,Low,Retail,Pending Review,0,2023-11-19
CUST000662,Ali Taylor,1955-05-01,Pakistan,Medium,Retail,Verified,0,2021-02-02
CUST000663,Lucas Hussain,1946-10-17,India,Medium,Retail,Verified,0,2025-11-11
CUST000664,Oliver Hall,2006-03-08,Nigeria,High,Retail,Verified,0,2025-10-09
CUST000665,Ethan Smith,1961-12-27,Pakistan,Medium,Retail,Verified,0,2023-08-26
CUST000666,Oliver Green,1995-09-18,France,Low,Retail,Verified,0,2022-01-17
CUST000667,Leo Hall,1962-06-10,Singapore,Low,Retail,Verified,0,2024-12-14
CUST000668,Daniel Wilson,1965-05-06,United States,Low,Retail,Verified,0,2021-07-01
CUST000669,Hannah Patel,1993-12-20,Italy,Low,Retail,Verified,0,2024-07-30
CUST000670,Grace Miller,1951-09-30,France,Low,Retail,Verified,0,2025-11-13
CUST000671,Noah Davies,1989-08-04,Singapore,Low,Retail,Verified,0,2022-08-29
CUST000672,James Wilson,1946-12-25,Spain,Low,Retail,Verified,0,2026-03-14
CUST000673,Muhammad Khan,2003-06-16,Pakistan,Medium,SME,Verified,0,2025-05-18
CUST000674,Maya Ahmed,1964-07-14,France,Low,SME,Pending Review,0,2024-07-31
CUST000675,Mia Patel,1977-11-09,Netherlands,Low,Retail,Verified,0,2025-04-24
CUST000676,Sophia Wright,2008-05-28,France,Low,SME,Verified,0,2025-06-29
CUST000677,Lucas Wilson,1963-01-16,France,Low,Retail,Verified,0,2024-10-08
CUST000678,Ethan Davies,1990-11-11,Netherlands,Low,Retail,Verified,0,2025-11-19
CUST000679,Hannah Taylor,1968-08-10,Nigeria,High,Retail,Verified,0,2025-06-22
CUST000680,Ethan Jones,1947-08-20,Spain,Low,Retail,Verified,0,2024-04-23
CUST000681,Fatima Walker,1998-05-20,Turkey,High,Retail,Verified,0,2021-05-06
CUST000682,Adam Walker,1965-04-17,United Arab Emirates,Medium,Retail,Verified,0,2024-12-19
CUST000683,Zara Thomas,1973-08-31,Nigeria,High,Retail,Verified,0,2023-10-24
CUST000684,Daniel Hussain,1950-06-07,Spain,Low,Retail,Verified,0,2026-05-14
CUST000685,Aisha Jones,1999-11-07,Italy,Low,Retail,Verified,0,2023-01-16
CUST000686,Sophia Davies,1944-12-07,Germany,Low,Retail,Verified,0,2024-08-08
CUST000687,Daniel Walker,2003-12-11,Spain,Low,Retail,Verified,0,2026-05-01
CUST000688,Oliver Clarke,1969-07-31,Turkey,High,Retail,Verified,0,2022-04-01
CUST000689,Leo Jones,1947-12-02,Canada,Low,Retail,Verified,0,2021-02-01
CUST000690,James Khan,1972-02-13,India,Medium,Retail,Verified,0,2021-12-28
CUST000691,Daniel Ali,1965-01-15,Spain,Low,Retail,Verified,0,2022-10-28
CUST000692,Maya Patel,1968-09-27,Turkey,High,SME,Verified,0,2023-07-07
CUST000693,Grace Ali,1953-10-14,Turkey,High,Retail,Verified,0,2024-10-03
CUST000694,Daniel Wilson,1995-11-13,India,Medium,Retail,Verified,0,2024-08-17
CUST000695,Ali Patel,1953-04-19,India,Medium,SME,Verified,0,2026-04-07
CUST000696,Maya Hall,1979-09-09,Spain,Low,Retail,Verified,0,2022-01-14
CUST000697,Muhammad Wright,1964-06-19,United Arab Emirates,Medium,SME,Verified,0,2025-05-30
CUST000698,Leo Jones,1949-08-23,Nigeria,High,SME,Verified,0,2025-06-25
CUST000699,Leo Young,1949-03-17,Turkey,High,SME,Pending Review,0,2022-06-15
CUST000700,Fatima Taylor,1961-12-05,United Arab Emirates,Medium,Retail,Verified,0,2024-02-03
CUST000701,Sophia Ali,1999-08-30,Italy,Low,Retail,Verified,0,2022-09-05
CUST000702,Sophia Khan,1994-05-06,United Arab Emirates,Medium,Retail,Verified,0,2023-05-24
CUST000703,Amelia Ahmed,1983-05-04,United Kingdom,Low,Retail,Verified,0,2023-06-12
CUST000704,James Patel,1946-07-23,United Kingdom,Low,Retail,Verified,0,2021-03-05
CUST000705,Fatima Taylor,1996-12-29,Turkey,High,Retail,Verified,0,2023-08-09
CUST000706,Maya Taylor,1975-11-14,Spain,Low,Retail,Verified,0,2021-11-11
CUST000707,Sophia Ahmed,1977-12-21,Spain,Low,Retail,Verified,0,2024-03-29
CUST000708,Ethan Brown,1945-11-02,United Kingdom,Low,Retail,Verified,0,2021-02-17
CUST000709,Ethan Davies,1961-11-28,France,Low,Retail,Pending Review,0,2021-10-23
CUST000710,Leo Walker,1978-03-18,United Kingdom,Low,Retail,Pending Review,0,2021-12-22
CUST000711,Zara Khan,1977-12-11,Italy,Low,Corporate,Verified,0,2025-02-05
CUST000712,Sophia Jones,1978-02-23,Italy,Low,Corporate,Verified,0,2022-03-25
CUST000713,Ali Clarke,1973-06-15,United Kingdom,Low,SME,Pending Review,0,2024-02-29
CUST000714,Maya Thomas,1974-11-09,Singapore,Low,Retail,Verified,0,2024-09-12
CUST000715,Oliver Robinson,2001-08-25,Spain,Low,SME,Verified,0,2023-01-04
CUST000716,Noah Wright,1994-05-02,Germany,Low,Retail,Verified,0,2025-10-19
CUST000717,Ali Ahmed,1967-12-09,Spain,Low,Retail,Verified,0,2022-01-18
CUST000718,Zara Walker,1961-04-27,United States,Low,Corporate,Verified,0,2021-03-20
CUST000719,Hannah Wilson,1979-06-10,Turkey,High,Retail,Verified,0,2023-01-25
CUST000720,Oliver Hall,1997-01-13,France,Low,Retail,Verified,0,2021-05-16
CUST000721,Sophia Wilson,1993-03-29,Canada,Low,Corporate,Verified,0,2022-05-07
CUST000722,Sophia Davies,1981-09-20,United States,Low,SME,Verified,0,2022-02-02
CUST000723,Hannah Taylor,1977-09-12,Pakistan,Medium,Retail,Verified,0,2026-06-22
CUST000724,Sophia Walker,1957-08-13,India,Medium,Retail,Verified,0,2025-12-29
CUST000725,Ethan Young,1977-11-26,India,Medium,Corporate,Pending Review,0,2022-05-03
CUST000726,Zara Thomas,1960-02-26,Netherlands,Low,Retail,Verified,0,2025-07-11
CUST000727,Fatima Patel,1964-12-01,Canada,Low,Retail,Verified,0,2025-11-16
CUST000728,Lucas Davies,1973-01-23,Canada,Low,Corporate,Verified,0,2021-05-03
CUST000729,Ali Ahmed,1987-02-12,United States,Low,Retail,Pending Review,0,2024-01-24
CUST000730,James Clarke,1979-04-23,United Kingdom,Low,Retail,Verified,0,2021-07-06
CUST000731,Ali Brown,1945-12-11,India,Medium,SME,Verified,0,2026-01-03
CUST000732,Amelia Hall,1986-11-05,France,Low,SME,Verified,0,2021-01-31
CUST000733,Maya Taylor,1984-12-22,Nigeria,High,SME,Verified,0,2026-05-21
CUST000734,Mia Brown,1958-01-20,Germany,Low,SME,Verified,0,2021-11-14
CUST000735,Aisha Miller,1973-09-25,Canada,Low,Corporate,Verified,0,2024-09-15
CUST000736,James Davies,1992-04-04,Spain,Low,Retail,Verified,0,2021-03-11
CUST000737,Noah Walker,1976-04-25,United States,Low,Retail,Verified,0,2022-02-28
CUST000738,Muhammad Clarke,1989-05-22,Spain,Low,SME,Verified,0,2021-06-18
CUST000739,Grace Wilson,1996-01-14,India,Medium,Retail,Verified,0,2023-05-16
CUST000740,Adam Jones,1954-01-24,Spain,Low,Retail,Verified,0,2024-08-13
CUST000741,Grace Wright,1988-11-11,Turkey,High,Retail,Verified,0,2022-01-14
CUST000742,Grace Ali,1970-03-22,France,Low,Retail,Verified,0,2026-04-11
CUST000743,Hannah Hall,1956-06-12,United States,Low,SME,Verified,0,2022-03-21
CUST000744,Oliver Walker,1949-05-02,Singapore,Low,Retail,Verified,0,2024-10-08
CUST000745,Amelia Miller,1950-09-16,Spain,Low,Corporate,Verified,0,2025-06-29
CUST000746,Leo Khan,1994-12-11,Pakistan,Medium,Retail,Verified,0,2023-11-09
CUST000747,Adam Young,1946-02-28,Italy,Low,Retail,Verified,0,2024-04-26
CUST000748,Daniel Khan,2007-04-12,France,Low,Retail,Verified,0,2023-10-31
CUST000749,Leo Wilson,1952-09-14,United Arab Emirates,Medium,Retail,Verified,0,2024-03-01
CUST000750,Ali Khan,1951-11-26,France,Low,SME,Verified,0,2023-05-04
CUST000751,Lucas Ali,1994-09-02,United Kingdom,Low,SME,Verified,0,2023-06-04
CUST000752,Mia Young,1945-11-13,United States,Low,Corporate,Pending Review,0,2025-03-25
CUST000753,Isabella Green,1953-10-09,United Kingdom,Low,Retail,Verified,0,2023-11-17
CUST000754,Lucas Khan,1963-12-12,Turkey,High,Retail,Verified,0,2024-01-28
CUST000755,Hannah Ahmed,1964-09-23,Nigeria,High,SME,Verified,0,2024-03-11
CUST000756,Adam Wilson,1948-05-11,India,Medium,Retail,Verified,0,2025-10-22
CUST000757,Lucas Clarke,1946-06-12,Nigeria,High,Retail,Verified,0,2026-06-06
CUST000758,Grace Smith,1988-04-24,India,Medium,SME,Verified,0,2025-04-05
CUST000759,Ethan Smith,1975-02-02,Canada,Low,SME,Verified,0,2021-09-29
CUST000760,James Robinson,1994-07-25,Nigeria,High,SME,Pending Review,0,2021-01-24
CUST000761,James Wright,1994-10-07,Nigeria,High,Retail,Verified,0,2021-06-04
CUST000762,Ali Brown,1951-11-15,Pakistan,Medium,Retail,Verified,0,2025-11-04
CUST000763,Ali Miller,2008-03-14,Spain,Low,Retail,Verified,0,2022-07-10
CUST000764,Grace Ali,1977-05-09,Turkey,High,SME,Verified,0,2021-05-20
CUST000765,Hannah Ahmed,1962-07-14,Italy,Low,SME,Verified,0,2026-02-21
CUST000766,James Walker,1986-12-13,United States,Low,SME,Verified,0,2021-06-20
CUST000767,Zara Green,1970-12-25,Singapore,Low,SME,Verified,0,2024-08-08
CUST000768,Zara Robinson,1989-07-29,Netherlands,Low,Retail,Verified,0,2023-01-23
CUST000769,Muhammad Patel,1957-04-20,India,Medium,Retail,Verified,0,2022-05-20
CUST000770,Grace Green,1981-06-07,Pakistan,Medium,Retail,Verified,0,2026-05-27
CUST000771,Muhammad Ali,1975-03-25,Netherlands,Low,Private Banking,Verified,0,2024-06-10
CUST000772,Daniel Robinson,1993-06-27,India,Medium,Retail,Verified,0,2025-03-16
CUST000773,Muhammad Davies,1979-01-27,Singapore,Low,Retail,Verified,0,2025-09-29
CUST000774,Isabella Wright,1977-06-02,Singapore,Low,Retail,Verified,0,2025-12-25
CUST000775,Maya Smith,1956-06-19,Italy,Low,Retail,Verified,0,2026-02-04
CUST000776,Mia Clarke,1958-03-17,United States,Low,Retail,Failed,0,2021-03-20
CUST000777,Grace Ahmed,1988-05-10,Italy,Low,Retail,Verified,0,2023-08-26
CUST000778,James Jones,1949-12-02,United Arab Emirates,Medium,Corporate,Verified,0,2023-02-27
CUST000779,Grace Ahmed,1971-07-07,India,Medium,Retail,Verified,0,2024-11-18
CUST000780,Lucas Smith,1989-09-24,France,Low,Corporate,Verified,0,2025-07-03
CUST000781,James Ali,1964-06-24,Germany,Low,Retail,Verified,0,2024-08-21
CUST000782,Grace Robinson,1992-05-12,Singapore,Low,SME,Verified,0,2022-06-14
CUST000783,Noah Walker,1956-01-14,Nigeria,High,Retail,Verified,0,2024-01-17
CUST000784,Aisha Hall,1986-07-26,Germany,Low,Retail,Verified,0,2022-11-30
CUST000785,Leo Hall,1983-09-11,Germany,Low,SME,Pending Review,0,2022-04-28
CUST000786,Leo Jones,1992-08-18,United Kingdom,Low,Corporate,Verified,0,2021-11-16
CUST000787,Leo Young,1952-06-18,Nigeria,High,Retail,Verified,0,2021-04-18
CUST000788,Grace Miller,1955-07-19,France,Low,Retail,Verified,0,2023-06-30
CUST000789,Fatima Davies,1976-06-10,France,Low,Corporate,Verified,0,2021-02-21
CUST000790,Zara Brown,2001-02-17,Singapore,Low,Retail,Verified,0,2024-06-04
CUST000791,Grace Wright,1977-11-15,United Arab Emirates,Medium,Retail,Verified,0,2023-12-04
CUST000792,Noah Khan,2004-12-22,Canada,Low,Retail,Pending Review,0,2025-02-23
CUST000793,Lucas Robinson,1969-10-10,France,Low,Retail,Verified,0,2021-02-07
CUST000794,Lucas Green,1976-10-23,France,Low,Retail,Verified,0,2021-11-17
CUST000795,Ali Hussain,2008-06-17,France,Low,Retail,Verified,0,2024-07-23
CUST000796,Oliver Green,1972-07-03,Italy,Low,Retail,Verified,0,2025-11-04
CUST000797,Adam Wright,1953-04-15,Pakistan,Medium,Corporate,Verified,0,2024-08-10
CUST000798,Noah Miller,1951-03-15,Singapore,Low,Retail,Verified,0,2026-06-10
CUST000799,Aisha Jones,1948-07-30,United Kingdom,Low,Retail,Verified,0,2022-04-04
CUST000800,Aisha Robinson,1998-10-18,Spain,Low,Retail,Verified,0,2021-11-21
CUST000801,Hannah Thomas,2007-05-16,France,Low,Corporate,Verified,0,2026-06-03
CUST000802,Maya Young,1963-04-22,Singapore,Low,Retail,Verified,0,2023-10-06
CUST000803,Sophia Walker,1982-07-21,Canada,Low,Retail,Verified,0,2025-07-28
CUST000804,Mia Ahmed,1986-06-20,Singapore,Low,SME,Verified,0,2021-09-25
CUST000805,Aisha Green,1973-04-19,Singapore,Low,Retail,Verified,0,2026-07-09
CUST000806,Lucas Ali,2002-02-04,Turkey,High,Retail,Verified,0,2024-07-02
CUST000807,Amelia Ali,1980-06-30,Singapore,Low,Retail,Verified,0,2024-08-27
CUST000808,Lucas Patel,2005-03-25,Spain,Low,Corporate,Verified,0,2026-03-06
CUST000809,Aisha Hall,1946-12-24,United Kingdom,Low,SME,Pending Review,0,2025-02-22
CUST000810,Grace Taylor,2002-01-30,India,Medium,Corporate,Verified,0,2022-04-01
CUST000811,James Smith,1993-06-08,Nigeria,High,Retail,Verified,0,2022-02-22
CUST000812,Muhammad Young,1952-07-03,Spain,Low,Retail,Verified,0,2023-05-25
CUST000813,Adam Ali,1957-06-11,United States,Low,Retail,Verified,0,2026-06-22
CUST000814,Adam Brown,1953-09-17,Spain,Low,Retail,Pending Review,0,2023-12-26
CUST000815,Aisha Young,1995-05-30,United Arab Emirates,Medium,Retail,Verified,0,2021-06-16
CUST000816,Lucas Clarke,1976-01-26,Netherlands,Low,SME,Verified,0,2022-01-23
CUST000817,Ethan Davies,1952-11-11,Pakistan,Medium,Retail,Verified,0,2023-11-25
CUST000818,Grace Hall,1961-07-25,Pakistan,Medium,Retail,Verified,0,2021-12-08
CUST000819,Sophia Wilson,1964-04-19,United States,Low,SME,Verified,0,2022-08-20
CUST000820,Mia Miller,1965-10-05,Singapore,Low,Retail,Verified,0,2023-12-26
CUST000821,Noah Robinson,1979-08-05,United Kingdom,Low,Retail,Verified,0,2021-03-11
CUST000822,Oliver Khan,1982-01-01,United States,Low,Retail,Verified,0,2025-11-20
CUST000823,Aisha Wilson,1962-07-07,United Arab Emirates,Medium,Retail,Verified,0,2022-07-02
CUST000824,Sophia Khan,1977-04-25,Netherlands,Low,Retail,Verified,0,2021-11-13
CUST000825,Sophia Davies,1994-01-29,Turkey,High,Retail,Verified,0,2025-07-27
CUST000826,Fatima Ahmed,2000-05-20,United States,Low,SME,Verified,0,2024-06-07
CUST000827,Adam Hall,1977-07-02,Turkey,High,Retail,Verified,0,2024-09-10
CUST000828,Grace Hall,1973-05-23,Spain,Low,SME,Verified,0,2023-11-22
CUST000829,Grace Thomas,1958-09-03,France,Low,Retail,Verified,0,2024-06-07
CUST000830,Amelia Hall,1944-12-03,Singapore,Low,Retail,Pending Review,0,2026-04-30
CUST000831,Zara Wilson,1951-04-03,United Arab Emirates,Medium,Retail,Verified,0,2021-04-15
CUST000832,Muhammad Robinson,1991-06-09,Germany,Low,Retail,Verified,0,2023-08-28
CUST000833,Lucas Thomas,1948-12-23,Canada,Low,SME,Verified,0,2025-07-11
CUST000834,Maya Davies,1999-01-18,Turkey,High,SME,Verified,0,2022-02-15
CUST000835,Ethan Smith,1993-06-15,Germany,Low,Retail,Verified,0,2025-02-16
CUST000836,Adam Ahmed,1973-04-20,Spain,Low,Private Banking,Verified,0,2021-06-01
CUST000837,Zara Walker,1972-01-31,Pakistan,Medium,SME,Verified,0,2022-11-11
CUST000838,Noah Wilson,1958-04-05,Italy,Low,Retail,Verified,0,2022-04-14
CUST000839,Isabella Wilson,1965-06-15,Canada,Low,Retail,Pending Review,0,2024-01-27
CUST000840,Mia Ahmed,1961-05-19,United Kingdom,Low,Retail,Verified,0,2022-11-02
CUST000841,Zara Green,1953-08-14,United States,Low,Retail,Verified,0,2026-05-09
CUST000842,Sophia Walker,1958-01-16,Nigeria,High,Retail,Verified,0,2024-09-07
CUST000843,Daniel Green,1997-04-24,Pakistan,Medium,Retail,Verified,0,2026-05-20
CUST000844,Noah Davies,1972-04-12,United States,Low,Retail,Verified,0,2023-08-17
CUST000845,Oliver Brown,1956-01-12,Italy,Low,Retail,Verified,0,2024-05-08
CUST000846,Ali Jones,1968-12-18,United Arab Emirates,Medium,Retail,Pending Review,0,2023-09-17
CUST000847,Fatima Robinson,1983-07-21,Pakistan,Medium,Retail,Verified,0,2023-08-02
CUST000848,Mia Smith,1949-12-08,Canada,Low,SME,Verified,0,2023-12-22
CUST000849,Adam Jones,1970-01-08,Singapore,Low,Retail,Verified,0,2024-02-10
CUST000850,Mia Brown,1984-07-31,Turkey,High,Retail,Pending Review,0,2021-08-26
CUST000851,Maya Wilson,1970-08-20,Turkey,High,Corporate,Verified,0,2025-11-07
CUST000852,Lucas Robinson,1944-02-18,Germany,Low,Retail,Verified,0,2026-05-20
CUST000853,Isabella Walker,1949-01-18,Turkey,High,SME,Verified,0,2025-11-20
CUST000854,Hannah Patel,1948-11-26,India,Medium,Retail,Verified,0,2024-01-29
CUST000855,Aisha Young,1988-04-26,Pakistan,Medium,Retail,Verified,0,2024-05-04
CUST000856,Amelia Ahmed,2006-08-06,Spain,Low,Retail,Verified,0,2021-07-10
CUST000857,Grace Brown,2001-08-28,Canada,Low,Retail,Verified,0,2026-07-04
CUST000858,Ethan Taylor,1983-03-19,Spain,Low,Retail,Verified,0,2026-06-14
CUST000859,Daniel Jones,2000-03-29,Turkey,High,SME,Verified,0,2021-12-16
CUST000860,Sophia Green,1983-09-08,Turkey,High,Retail,Verified,0,2025-12-09
CUST000861,Isabella Khan,1956-08-30,United Kingdom,Low,Retail,Verified,0,2021-12-17
CUST000862,Sophia Ali,2003-06-15,India,Medium,Retail,Verified,1,2025-12-16
CUST000863,Daniel Young,1987-03-17,Italy,Low,Retail,Verified,0,2021-05-06
CUST000864,Ali Patel,1967-08-21,France,Low,Retail,Verified,0,2024-05-20
CUST000865,Aisha Taylor,1943-10-07,United Arab Emirates,Medium,Retail,Verified,0,2025-03-15
CUST000866,Fatima Thomas,1998-06-20,United Arab Emirates,Medium,Retail,Verified,0,2022-12-07
CUST000867,Fatima Hussain,1952-02-14,Singapore,Low,Retail,Verified,0,2022-02-03
CUST000868,Isabella Miller,2005-03-23,Pakistan,Medium,Retail,Verified,0,2022-10-21
CUST000869,Zara Wright,1979-09-17,Singapore,Low,Retail,Verified,0,2021-08-27
CUST000870,Fatima Patel,1990-04-09,United Kingdom,Low,Retail,Verified,0,2025-05-21
CUST000871,Oliver Wilson,1949-02-23,United States,Low,Retail,Verified,0,2024-12-05
CUST000872,Maya Thomas,1973-11-22,United Arab Emirates,Medium,Retail,Verified,0,2023-09-12
CUST000873,Aisha Walker,1988-11-18,Spain,Low,Retail,Verified,0,2024-11-05
CUST000874,Zara Robinson,1986-03-14,Netherlands,Low,Retail,Verified,0,2023-11-02
CUST000875,Fatima Wilson,1948-04-23,Singapore,Low,Retail,Verified,0,2024-06-07
CUST000876,Zara Clarke,1958-01-20,United States,Low,Retail,Failed,0,2021-07-27
CUST000877,Lucas Hussain,1988-04-14,United States,Low,SME,Verified,0,2022-07-22
CUST000878,Zara Ali,2000-08-20,India,Medium,SME,Verified,0,2021-12-21
CUST000879,Fatima Hussain,2004-07-26,Turkey,High,Retail,Pending Review,0,2025-02-21
CUST000880,Daniel Patel,1988-07-16,Italy,Low,Retail,Pending Review,0,2023-03-31
CUST000881,Lucas Hussain,1954-05-08,United Arab Emirates,Medium,Retail,Verified,0,2021-07-24
CUST000882,Daniel Hall,1956-06-15,Singapore,Low,SME,Verified,0,2022-05-02
CUST000883,Oliver Clarke,1969-07-24,United States,Low,Retail,Verified,0,2023-08-03
CUST000884,Oliver Thomas,1953-05-05,Singapore,Low,Retail,Verified,0,2023-09-18
CUST000885,Sophia Smith,1981-04-20,Italy,Low,SME,Verified,0,2021-06-22
CUST000886,Oliver Patel,1994-08-30,Nigeria,High,Retail,Verified,0,2024-08-12
CUST000887,Daniel Khan,1945-08-23,Canada,Low,Retail,Verified,0,2023-04-08
CUST000888,Adam Wright,2008-01-07,Netherlands,Low,Private Banking,Verified,0,2023-11-17
CUST000889,Isabella Miller,1960-08-14,India,Medium,SME,Pending Review,0,2024-05-28
CUST000890,Aisha Robinson,1966-06-07,Italy,Low,SME,Verified,0,2021-05-06
CUST000891,Noah Thomas,1972-08-02,Germany,Low,Retail,Verified,0,2023-08-24
CUST000892,Ethan Smith,1967-07-20,United Kingdom,Low,Corporate,Verified,0,2025-03-21
CUST000893,Lucas Clarke,1998-01-23,Singapore,Low,Private Banking,Verified,0,2022-06-01
CUST000894,Mia Wright,1989-10-29,United Arab Emirates,Medium,Retail,Verified,0,2021-11-11
CUST000895,Daniel Clarke,1986-12-07,Canada,Low,Retail,Verified,0,2022-04-22
CUST000896,Oliver Miller,1953-07-17,Germany,Low,Corporate,Verified,0,2025-01-31
CUST000897,Fatima Green,1992-08-15,Turkey,High,Retail,Verified,0,2024-08-31
CUST000898,Isabella Walker,1999-08-25,Spain,Low,Corporate,Verified,0,2022-11-11
CUST000899,Noah Hussain,1953-04-03,Italy,Low,Retail,Verified,0,2022-05-18
CUST000900,Ethan Ahmed,1993-10-01,Singapore,Low,SME,Pending Review,0,2026-07-10
CUST000901,Lucas Miller,1984-01-07,Netherlands,Low,SME,Verified,0,2025-10-27
CUST000902,Zara Khan,1980-05-31,Nigeria,High,Retail,Verified,0,2021-03-30
CUST000903,Adam Davies,1950-05-18,Canada,Low,Retail,Verified,0,2022-08-04
CUST000904,Daniel Hussain,1943-08-16,Pakistan,Medium,Private Banking,Verified,0,2021-11-19
CUST000905,Isabella Ahmed,1960-06-29,Singapore,Low,SME,Verified,0,2021-12-27
CUST000906,Zara Davies,1985-11-16,United Kingdom,Low,Private Banking,Verified,0,2026-05-29
CUST000907,Zara Walker,1948-02-05,United States,Low,Retail,Verified,0,2021-05-10
CUST000908,Fatima Miller,1958-06-11,Netherlands,Low,SME,Verified,0,2021-10-06
CUST000909,Fatima Robinson,1987-10-01,Turkey,High,Retail,Verified,0,2025-04-22
CUST000910,Mia Brown,2007-01-14,Turkey,High,Retail,Failed,0,2021-03-15
CUST000911,Ethan Clarke,2001-05-31,France,Low,Retail,Verified,1,2022-11-20
CUST000912,James Brown,1957-03-27,France,Low,Retail,Verified,0,2021-03-07
CUST000913,Zara Hussain,1996-11-25,United States,Low,Retail,Verified,0,2025-11-17
CUST000914,Mia Hall,1980-07-13,Turkey,High,Private Banking,Verified,0,2025-12-31
CUST000915,Mia Ahmed,1953-03-01,Canada,Low,Retail,Verified,0,2022-01-26
